date,Reconstruction_Error,err_norm,slope_norm,z_norm,Health_Score,Risk_Status
2016-04-10,0.00011020972536199234,0.00026286625974083794,0.42315932054982985,0.14905326938789046,84.3,Normal
2016-04-11,0.00011020972536199234,0.00026286625974083794,0.42315932054982985,0.13995476239103916,84.5,Normal
2016-04-12,0.00011020972536199234,0.00026286625974083794,0.42315932054982985,0.1312059847543543,84.7,Normal
2016-04-13,0.00011020972536199234,0.00026286625974083794,0.42315932054982985,0.12274830247862509,84.8,Normal
2016-04-14,0.00011020972536199234,0.00026286625974083794,0.42315932054982985,0.11452891622421135,85.0,Normal
2016-04-15,0.00011020972536199234,0.00026286625974083794,0.42315932054982985,0.10649920055928823,85.2,Normal
2016-04-16,0.00011020972536199234,0.00026286625974083794,0.42315932054982985,0.0986132475028367,85.3,Normal
2016-04-17,0.00011020972536199234,0.00026286625974083794,0.42315932054982985,0.09082651079173154,85.5,Normal
2016-04-18,0.00011020972536199234,0.00026286625974083794,0.42315932054982985,0.08309445352717588,85.6,Normal
2016-04-19,0.00011020972536199234,0.00026286625974083794,0.42315932054982985,0.07537109486372481,85.8,Normal
2016-04-20,0.00011020972536199234,0.00026286625974083794,0.42315932054982985,0.06760732854983485,85.9,Normal
2016-04-21,0.00011020972536199234,0.00026286625974083794,0.42315932054982985,0.05974884063003938,86.1,Normal
2016-04-22,0.00011020972536199234,0.00026286625974083794,0.42315932054982985,0.051733371712061646,86.3,Normal
2016-04-23,0.00011020972536199234,0.00026286625974083794,0.42315932054982985,0.04348692393706365,86.4,Normal
2016-04-24,0.00011020972536199234,0.00026286625974083794,0.42315932054982985,0.03491825042543395,86.6,Normal
2016-04-25,0.00011020972536199234,0.00026286625974083794,0.42315932054982985,0.025910473872063883,86.8,Normal
2016-04-26,0.00011020972536199234,0.00026286625974083794,0.42315932054982985,0.016307716205732996,87.0,Normal
2016-04-27,0.00011020972536199234,0.00026286625974083794,0.42315932054982985,0.005892607942196321,87.2,Normal
2016-04-28,0.00011020972536199234,0.00026286625974083794,0.42315932054982985,0.005653980784368207,87.2,Normal
2016-04-29,0.00011020972536199234,0.00026286625974083794,0.42315932054982985,0.018830817816381525,86.9,Normal
2016-04-30,0.00011020972536199234,0.00026286625974083794,0.42315932054982985,0.03448271317320347,86.6,Normal
